datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,pm2.5,no2,co2,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunriseEpoch,sunsetEpoch,moonphase,tempRange,heatIndex,severityScore,month,dayOfWeek,isWeekend,healthRiskScore
1726157764,82.49,67.97,73.27,83.58,65.13,73.72,38.11,29.46,427.49,58.81,62.41,0.00,-2.81,-0.38,14.78,9.33,186.45,1023.15,11.92,15.03,252.10,22.52,5.78,8.97,1726098197,1726183308,0.28,16.74,76.89,2.65,9,4,FALSE,9.32
1726153813,77.81,57.80,68.09,81.04,58.04,68.32,30.79,28.63,440.62,54.92,71.08,0.01,6.46,0.77,17.29,10.52,265.92,1006.96,20.92,14.81,261.99,22.67,8.03,10.89,1726119862,1726225765,0.34,21.87,74.12,3.43,9,4,FALSE,9.83
1726203341,78.96,57.25,67.30,78.26,57.71,66.26,35.69,24.65,431.80,53.85,66.87,-0.02,5.64,-0.59,17.88,10.73,298.65,1006.38,19.59,15.10,262.59,22.62,8.13,9.53,1726188594,1726157633,0.32,22.04,74.14,3.41,9,4,FALSE,9.90
1726058474,85.00,70.12,77.27,90.29,70.90,78.99,37.68,32.53,474.47,70.44,84.23,0.11,18.72,16.32,15.87,8.17,83.61,1008.09,40.83,12.34,193.75,16.62,5.93,11.61,1726141534,1726241407,0.28,14.45,77.80,2.72,9,4,FALSE,10.21
1726127641,85.39,63.06,73.93,84.67,63.12,74.46,32.15,35.30,442.73,59.75,64.75,0.00,1.57,0.55,9.09,5.70,196.15,1022.34,10.88,15.02,258.21,22.46,5.91,9.99,1726177167,1726122220,0.33,21.13,76.71,2.21,9,4,FALSE,9.12
1726120791,104.71,81.67,92.75,98.00,80.60,87.60,24.39,28.59,409.56,41.50,19.74,0.00,0.24,0.37,21.40,10.67,217.45,1001.56,5.42,14.86,279.68,23.63,8.68,9.50,1726144101,1726164603,0.32,20.90,88.13,3.97,9,4,FALSE,9.54
1726126671,84.40,70.65,76.74,88.64,68.76,78.88,43.99,32.33,493.22,71.14,81.57,0.10,17.98,17.30,15.95,8.21,74.79,1007.97,37.77,12.13,193.22,16.62,6.00,9.48,1726166404,1726193271,0.33,14.24,80.04,2.81,9,4,FALSE,10.07
1726102306,80.80,57.83,68.97,79.48,58.55,67.20,35.20,32.92,466.59,55.07,69.28,0.01,0.12,0.42,18.35,10.36,279.00,1007.63,13.65,14.99,264.92,22.40,8.00,10.19,1726171686,1726180937,0.31,22.36,74.47,3.37,9,4,FALSE,9.84
1726157670,77.13,60.82,67.45,77.99,61.59,66.67,31.48,38.40,493.36,61.58,86.90,-0.01,-0.29,-0.72,15.62,8.40,178.28,1004.58,17.91,14.68,266.01,23.73,9.00,11.86,1726192996,1726168670,0.29,16.48,69.66,3.32,9,4,FALSE,9.60
1726124370,78.08,60.71,67.12,76.17,60.71,65.04,33.62,38.58,475.40,59.91,81.15,0.01,3.72,1.02,15.34,8.24,175.36,1005.99,14.57,14.77,260.00,23.30,9.02,10.74,1726111408,1726216166,0.32,16.26,69.02,3.28,9,4,FALSE,9.50
1726077805,84.41,71.02,78.99,88.47,72.20,79.10,47.40,35.31,505.75,71.70,79.44,0.10,16.52,16.09,15.43,8.42,69.54,1009.37,40.48,12.65,194.75,15.93,6.10,9.80,1726134311,1726192127,0.34,14.08,79.11,2.76,9,4,FALSE,10.23
1726123052,79.13,58.51,67.44,78.44,58.26,66.84,28.06,30.46,434.34,53.80,66.89,-0.01,6.93,0.05,18.28,10.75,280.55,1006.84,17.92,14.72,270.43,22.45,7.77,10.75,1726180217,1726161727,0.30,21.65,74.94,3.41,9,4,FALSE,9.71
1726079697,84.28,66.24,75.40,83.46,66.36,75.45,30.11,30.24,441.93,59.18,54.84,0.01,6.79,0.04,14.27,9.58,122.22,1017.77,12.81,14.70,247.80,21.32,7.09,10.87,1726168406,1726199388,0.31,16.77,78.18,2.66,9,4,FALSE,9.41
1726133913,84.04,78.13,78.51,91.85,74.83,81.98,34.93,37.87,474.97,72.36,85.10,0.18,77.10,25.06,16.30,10.45,27.75,1006.35,67.16,13.20,172.65,14.97,5.09,10.45,1726158777,1726137098,0.33,8.07,83.92,2.76,9,4,FALSE,10.67
1726117200,90.10,73.70,81.30,95.20,73.70,83.80,47.27,33.43,487.67,70.20,70.80,0.24,29.00,16.67,13.90,7.20,37.70,1007.00,28.70,15.00,269.30,23.10,9.00,10.00,1726143448,1726188132,0.32,16.40,85.30,3.21,9,4,FALSE,10.81
1726113600,85.00,63.60,73.60,84.40,63.60,73.50,34.13,31.49,466.46,59.60,64.20,0.00,1.00,0.00,9.80,5.40,204.00,1022.70,11.00,15.00,259.30,22.50,6.00,10.00,1726137558,1726182812,0.32,21.40,76.25,2.18,9,4,FALSE,9.02
1726117200,83.60,66.50,75.50,83.90,66.50,75.60,36.98,30.45,461.51,58.60,56.40,0.00,4.00,0.00,13.40,9.40,127.60,1016.30,11.60,15.00,245.30,21.30,7.00,10.00,1726140490,1726185861,0.32,17.10,77.77,2.74,9,4,FALSE,9.32
1726185855,102.89,82.90,90.49,97.05,79.51,88.57,24.81,27.87,412.82,40.87,18.53,0.00,-0.77,0.01,21.11,10.83,209.65,1000.72,0.70,15.19,272.52,23.85,9.13,9.97,1726166407,1726267920,0.31,21.37,86.99,3.88,9,4,FALSE,9.38
1726130408,69.55,65.87,67.20,69.90,66.14,66.62,36.13,30.22,480.62,60.69,83.91,0.00,7.18,0.22,17.65,10.88,215.53,1006.05,44.57,14.83,268.73,22.84,9.06,10.11,1726135044,1726167423,0.31,4.57,67.48,3.65,9,4,FALSE,9.88
1726140389,86.24,64.28,73.42,84.21,63.08,72.52,30.89,31.05,441.90,58.60,63.48,0.00,2.96,0.51,10.13,6.27,199.80,1022.92,9.49,15.23,259.02,22.11,6.07,9.12,1726117154,1726150425,0.32,21.57,75.75,2.20,9,4,FALSE,9.11
1726124400,70.20,65.00,67.40,70.20,65.00,67.40,39.48,29.36,492.08,62.30,83.70,0.00,6.00,0.00,17.90,11.20,208.20,1005.60,48.50,15.00,270.00,23.30,9.00,10.00,1726147849,1726192685,0.32,5.20,68.25,3.59,9,4,FALSE,9.83
1726132065,90.08,73.53,79.45,94.25,72.56,81.85,39.40,39.07,479.66,68.58,70.50,0.23,26.75,16.78,13.50,6.82,30.05,1008.19,25.39,14.97,262.73,23.45,9.05,9.30,1726225349,1726185641,0.34,15.73,84.31,3.26,9,4,FALSE,10.72
1726144672,77.13,60.68,67.06,77.82,60.44,67.42,33.55,37.84,471.21,59.61,82.23,0.01,5.49,-0.01,16.02,8.67,176.11,1005.95,17.41,14.96,269.80,23.29,9.09,10.45,1726142194,1726201549,0.33,15.85,68.98,3.41,9,4,FALSE,9.71
1726117200,83.60,75.80,79.50,92.10,75.80,82.50,36.25,40.78,500.07,74.30,84.40,0.18,75.00,25.00,16.60,10.70,19.70,1005.40,64.50,13.10,175.00,15.10,5.00,10.00,1726142690,1726187390,0.32,7.80,83.66,2.68,9,4,FALSE,10.63
1726133270,103.96,81.10,91.02,97.30,79.30,85.72,25.43,27.03,412.03,39.43,17.60,0.00,-2.15,0.32,21.02,11.06,205.52,1000.45,4.82,14.93,265.33,23.18,9.05,11.05,1726139907,1726161710,0.32,21.23,87.01,3.89,9,4,FALSE,9.53
1726136871,81.31,65.34,73.97,81.44,65.93,73.31,32.64,33.42,469.09,59.51,62.80,0.00,-2.35,-0.12,14.32,9.42,197.75,1022.95,12.99,14.85,254.37,22.15,6.02,10.65,1726187836,1726194545,0.32,15.75,76.91,2.69,9,4,FALSE,9.27
1726085275,82.93,66.22,73.72,83.84,67.69,72.72,29.97,33.02,435.52,59.17,60.63,0.01,-1.03,-0.10,14.55,9.63,217.06,1022.43,13.40,15.22,257.74,22.12,6.13,9.71,1726186146,1726184188,0.32,15.65,77.02,2.65,9,4,FALSE,9.37
1726098560,83.39,68.39,76.18,83.54,65.79,75.95,28.67,34.17,462.83,59.03,56.49,-0.02,5.55,0.72,13.65,9.98,118.04,1015.68,8.72,14.87,240.90,21.21,6.96,11.21,1726182723,1726186882,0.32,17.29,77.57,2.82,9,4,FALSE,9.42
1726120011,82.29,75.55,79.79,90.78,75.49,81.35,47.30,37.80,505.15,72.95,83.95,0.18,72.46,25.31,16.99,11.04,30.01,1004.56,65.99,13.24,179.57,14.91,5.03,11.19,1726151449,1726203348,0.31,7.40,83.42,2.72,9,4,FALSE,10.72
1726102502,89.91,73.02,80.67,95.72,73.75,85.10,44.18,41.43,490.31,69.00,73.90,0.25,31.73,17.04,14.48,7.26,44.39,1007.69,30.31,14.75,266.47,23.08,8.91,9.03,1726151582,1726187994,0.33,16.14,84.92,3.26,9,4,FALSE,10.86
1726124400,77.10,60.70,67.20,77.10,60.70,67.20,33.36,30.40,486.53,61.40,82.60,0.00,3.00,0.00,15.20,8.10,177.00,1005.50,17.30,15.00,266.80,23.20,9.00,10.00,1726148075,1726192978,0.32,16.40,68.74,3.32,9,4,FALSE,9.62
1726081798,83.85,71.01,75.63,90.10,71.05,79.87,44.83,32.37,477.63,71.38,83.87,0.10,17.28,16.49,16.00,8.67,59.30,1008.60,39.48,12.31,183.46,16.43,5.75,9.63,1726138162,1726204913,0.32,14.67,79.65,2.71,9,4,FALSE,10.19
1726133140,83.17,76.04,78.21,93.19,75.01,83.59,43.10,31.89,499.51,74.96,83.51,0.17,74.15,24.61,16.67,10.84,12.55,1005.34,64.31,12.71,173.93,13.98,5.02,9.84,1726158890,1726202861,0.32,8.08,83.65,2.66,9,4,FALSE,10.63
1726118933,85.05,70.51,76.66,90.57,69.50,79.61,44.20,37.53,483.60,69.67,81.68,0.11,20.06,16.30,15.98,8.66,66.39,1008.25,42.12,12.15,186.88,16.72,5.92,9.13,1726162121,1726153962,0.33,13.69,78.80,2.90,9,4,FALSE,10.38
1726114201,82.98,71.13,78.43,90.21,70.02,77.65,40.08,40.32,480.16,70.13,81.03,0.10,19.32,16.13,16.44,8.40,73.85,1008.47,41.71,12.73,199.78,16.01,6.21,9.89,1726151803,1726185100,0.29,13.88,78.57,2.85,9,4,FALSE,10.14
1726109233,85.68,62.06,72.84,84.26,64.14,73.50,34.09,36.30,470.56,60.06,65.81,0.01,3.90,1.29,10.60,5.17,226.07,1023.09,11.39,14.99,254.37,22.86,6.05,10.61,1726149162,1726126552,0.32,21.43,76.43,2.26,9,4,FALSE,9.04
1726131022,84.76,75.47,80.23,91.64,76.60,82.90,42.82,38.35,509.51,74.58,83.51,0.19,76.55,25.50,15.95,10.57,21.00,1005.08,61.57,12.68,168.43,15.19,4.91,9.46,1726123540,1726160493,0.34,7.34,83.35,2.71,9,4,FALSE,10.69
1726132607,82.40,66.87,75.11,84.85,66.35,76.70,32.83,35.49,444.91,57.48,57.88,0.01,3.64,0.39,12.84,9.40,123.08,1016.82,9.69,15.09,248.39,21.65,6.93,7.82,1726147080,1726187170,0.34,16.97,77.05,2.69,9,4,FALSE,9.25
1726124400,103.00,81.60,91.50,98.10,79.90,87.90,27.25,24.20,408.57,41.60,18.40,0.00,0.00,0.00,21.50,10.70,201.90,1000.80,4.00,15.00,272.70,23.60,9.00,10.00,1726146609,1726191484,0.32,21.40,87.60,3.95,9,4,FALSE,9.49
1726111960,82.13,69.42,77.23,90.34,69.33,79.95,41.77,36.30,482.85,70.55,79.79,0.12,22.70,17.09,16.15,8.46,93.55,1008.82,44.90,12.48,198.02,16.77,5.96,10.97,1726156841,1726144295,0.34,13.35,79.07,2.79,9,4,FALSE,10.13
1726107962,85.43,63.57,74.11,84.99,63.70,74.28,38.28,38.89,437.09,59.96,61.73,-0.01,0.20,-0.48,10.23,5.41,189.62,1022.49,9.48,14.83,252.05,22.82,6.03,10.48,1726182170,1726193426,0.33,22.03,76.11,2.19,9,4,FALSE,8.94
1726152394,91.51,74.17,81.10,94.32,71.91,83.97,36.88,38.73,458.66,70.62,70.24,0.24,28.02,16.35,13.98,6.98,43.66,1007.27,32.83,15.26,271.73,23.11,8.98,10.38,1726176777,1726154315,0.31,16.31,84.55,3.25,9,4,FALSE,10.63
1726160256,68.41,65.49,67.52,69.51,65.53,67.68,29.71,34.13,473.26,63.21,85.97,0.00,5.27,-0.52,17.79,11.50,218.17,1006.25,46.71,15.04,280.37,23.32,9.09,10.24,1726130614,1726132158,0.33,5.33,68.36,3.62,9,4,FALSE,9.77
1726087956,84.17,65.63,74.35,84.34,65.98,75.44,32.99,32.32,460.19,59.68,56.29,-0.02,4.77,-0.58,12.99,9.51,119.83,1016.09,11.98,14.97,243.43,21.36,7.09,9.58,1726088758,1726140880,0.31,17.04,79.06,2.83,9,4,FALSE,9.38
1726188634,83.03,66.76,74.38,83.03,65.35,76.92,36.10,29.69,442.01,57.30,55.30,0.00,2.26,0.01,12.58,9.57,137.34,1016.56,10.32,15.26,247.27,21.11,6.89,10.82,1726067725,1726208411,0.29,16.63,78.62,2.67,9,4,FALSE,9.21
1726075188,82.65,64.89,73.40,82.93,67.52,73.79,39.23,27.16,464.53,60.93,61.58,0.01,2.33,0.70,14.48,9.33,186.99,1022.46,10.90,15.45,253.94,22.49,5.83,12.74,1726147081,1726140327,0.33,15.59,76.07,2.53,9,4,FALSE,9.35
1726084250,83.50,66.51,74.91,82.81,66.41,75.58,38.63,33.35,433.84,59.14,56.86,0.00,2.62,-0.48,13.44,9.26,125.70,1016.03,11.37,15.19,250.62,21.28,6.84,9.85,1726157255,1726219618,0.33,17.42,78.52,2.70,9,4,FALSE,9.29
1726093138,83.48,66.67,75.16,84.96,66.65,75.34,28.15,28.65,442.10,59.53,55.36,0.00,5.09,0.86,13.81,8.95,137.68,1016.47,12.10,15.36,248.16,21.53,7.01,11.70,1726118571,1726186121,0.32,17.50,77.15,2.82,9,4,FALSE,9.06
1726121998,69.76,65.29,65.92,68.16,63.66,67.31,33.53,29.47,461.24,62.02,84.65,-0.01,7.67,0.02,17.39,11.08,196.36,1005.59,46.72,14.91,272.04,23.83,9.09,10.50,1726118777,1726232301,0.32,4.60,67.56,3.60,9,4,FALSE,9.88
1726138695,83.81,70.75,77.81,90.04,70.45,80.41,34.78,37.04,492.93,70.27,79.90,0.11,19.91,16.09,15.65,8.33,66.18,1008.54,42.02,12.25,194.43,15.56,5.86,10.22,1726095380,1726185868,0.30,13.16,78.43,2.92,9,4,FALSE,10.22
1726204220,83.85,59.63,68.99,82.18,60.69,69.89,27.05,27.02,417.39,52.17,60.58,0.01,-0.46,0.03,16.27,8.62,278.79,1007.52,9.87,15.14,262.44,22.50,7.95,10.66,1726253253,1726215559,0.35,24.91,77.12,3.21,9,0,FALSE,9.60
1726210800,69.70,64.80,67.10,69.70,64.80,67.10,30.88,33.98,470.95,62.50,85.20,0.00,3.00,0.00,14.30,9.40,221.30,1008.80,43.50,15.00,264.40,22.70,9.00,10.00,1726234288,1726279004,0.36,4.90,67.41,3.23,9,0,FALSE,9.49
1726205786,88.71,71.83,78.71,94.80,69.88,79.73,42.12,38.41,468.54,71.73,73.77,0.01,12.70,4.19,12.01,6.50,73.98,1010.90,29.91,15.12,256.21,23.03,7.58,9.09,1726260799,1726264315,0.35,17.49,83.20,2.82,9,0,FALSE,10.48
1726220041,83.24,58.44,68.31,82.45,58.92,71.35,24.57,29.93,420.03,52.49,62.70,0.00,0.02,0.79,15.66,8.65,294.01,1007.66,0.99,14.46,265.69,21.98,7.84,8.97,1726138309,1726310901,0.36,24.27,76.37,3.18,9,0,FALSE,9.73
1726203600,81.90,67.60,75.20,82.50,67.60,75.40,27.50,33.61,466.20,59.90,59.50,0.01,8.00,4.17,14.30,9.40,109.30,1018.50,17.50,15.00,242.50,20.90,7.00,10.00,1726226952,1726272157,0.35,14.30,77.50,2.83,9,0,FALSE,9.43
1726210904,92.70,74.88,82.60,96.13,76.33,86.66,37.25,41.51,483.24,72.35,71.38,0.03,21.40,7.96,13.09,7.27,112.74,1009.80,34.34,15.25,257.70,23.19,9.20,9.61,1726293584,1726264774,0.34,17.23,88.11,2.94,9,0,FALSE,11.11
1726263003,82.65,56.75,68.82,81.74,58.68,70.73,27.03,33.41,412.93,54.40,57.93,0.00,-3.77,-0.54,16.48,9.19,309.32,1007.63,2.16,14.77,254.10,23.27,7.90,11.32,1726268986,1726245624,0.38,24.42,75.32,3.14,9,0,FALSE,9.44
1726203600,92.60,75.50,83.30,98.30,75.50,86.70,42.14,36.15,502.25,71.10,68.30,0.02,23.00,8.33,12.50,7.20,124.30,1009.80,33.50,15.00,262.60,22.60,9.00,10.00,1726229879,1726274458,0.35,17.10,88.52,3.05,9,0,FALSE,10.94
1726200000,84.80,63.80,73.80,84.70,63.80,73.80,38.29,30.57,431.70,59.90,64.20,0.00,2.00,0.00,9.80,5.40,207.80,1022.50,23.50,15.00,256.10,22.10,6.00,10.00,1726224015,1726269113,0.35,21.00,76.36,2.18,9,0,FALSE,9.04
1726212725,87.00,77.50,81.18,98.62,75.28,86.03,46.84,42.14,469.30,73.44,78.94,0.11,45.75,20.19,12.04,8.16,28.28,1009.45,41.84,15.03,255.08,22.67,7.81,9.86,1726217058,1726300134,0.36,11.15,87.29,2.77,9,0,FALSE,10.91
1726170499,83.37,58.49,70.42,81.29,58.19,69.65,35.66,32.47,462.83,53.76,59.34,0.00,1.89,-0.46,16.04,8.70,280.89,1007.15,3.39,15.32,261.47,22.22,8.12,11.15,1726283178,1726318327,0.37,23.64,75.34,3.24,9,0,FALSE,9.47
1726222898,82.93,67.34,75.76,83.97,66.48,76.39,41.25,28.43,465.22,60.03,60.02,-0.01,-0.25,0.01,12.10,8.40,200.50,1021.58,20.34,15.29,264.22,21.51,5.78,11.09,1726292028,1726302494,0.34,14.69,75.67,2.49,9,0,FALSE,9.34
1726197019,81.69,67.81,74.85,81.85,68.18,73.51,32.03,31.22,448.99,60.42,60.82,0.00,-0.98,-0.08,12.48,8.49,200.71,1023.05,19.50,14.89,254.53,21.68,6.06,9.66,1726256692,1726231796,0.38,15.49,77.11,2.61,9,0,FALSE,9.33
1726254385,82.45,59.18,69.36,83.59,59.41,70.65,32.44,32.94,449.55,55.25,61.25,0.01,-0.60,-0.51,16.60,9.34,291.55,1007.84,5.47,15.20,260.95,22.57,7.75,9.51,1726294989,1726284836,0.38,23.75,76.36,3.22,9,0,FALSE,9.55
1726210052,99.84,75.44,89.52,97.51,76.87,87.30,25.91,32.15,399.45,42.90,20.02,-0.01,-0.86,-1.00,14.65,7.39,195.59,1006.78,3.69,14.75,270.85,22.99,9.05,10.54,1726243189,1726308102,0.39,23.57,85.31,3.17,9,0,FALSE,9.38
1726233969,81.09,67.43,73.90,83.81,67.93,74.98,39.20,36.12,460.62,59.83,61.71,-0.01,0.13,0.39,13.97,8.31,201.26,1020.82,24.49,14.96,246.86,21.90,6.13,11.20,1726167203,1726270763,0.36,15.62,75.94,2.54,9,0,FALSE,9.28
1726275551,89.25,70.94,78.77,96.01,72.25,83.15,38.20,42.40,481.76,71.20,76.57,-0.01,11.06,4.73,12.91,6.90,56.84,1010.91,27.60,15.33,261.10,22.54,7.94,9.47,1726214588,1726320483,0.35,17.55,82.10,2.84,9,0,FALSE,10.37
1726204779,84.64,63.36,75.10,84.79,63.04,74.10,29.58,39.38,466.66,59.50,64.57,0.01,3.95,-0.55,9.83,5.70,182.83,1023.36,26.10,15.35,254.38,21.67,6.07,9.20,1726234508,1726265628,0.33,21.20,76.97,2.14,9,0,FALSE,9.02
1726150433,81.22,68.48,74.42,82.16,66.86,75.66,35.53,30.67,420.13,58.74,56.81,0.01,9.04,5.03,14.15,9.66,111.44,1018.87,19.77,14.97,241.77,21.45,6.89,11.43,1726242776,1726267936,0.34,13.98,77.39,2.83,9,0,FALSE,9.46
1726242658,81.03,67.61,73.54,82.93,68.09,75.07,39.83,29.28,439.84,59.21,60.12,-0.01,-0.68,-0.51,13.53,8.48,207.35,1021.79,20.59,15.03,258.54,22.23,6.09,10.26,1726261577,1726374407,0.36,15.39,76.76,2.43,9,0,FALSE,9.16
1726210800,101.20,77.60,89.30,96.90,77.60,86.40,25.95,27.69,428.56,42.60,20.40,0.00,0.00,0.00,14.30,7.20,192.90,1006.30,7.20,15.00,269.50,23.10,9.00,10.00,1726233049,1726277801,0.36,23.60,85.72,3.23,9,0,FALSE,9.23
1726148754,90.08,76.04,83.45,96.34,77.26,87.76,35.31,35.81,495.30,71.47,68.76,0.02,25.16,8.79,12.55,7.29,130.48,1009.34,35.45,14.66,256.01,22.56,9.10,10.59,1726168068,1726244182,0.36,15.94,90.37,3.13,9,0,FALSE,10.92
1726287250,100.25,78.08,88.69,96.09,78.48,86.65,28.61,31.14,429.14,44.13,18.54,0.00,1.41,0.24,14.13,7.38,175.88,1006.21,12.31,15.32,269.88,23.17,8.66,9.38,1726173585,1726273964,0.34,23.51,86.38,3.18,9,0,FALSE,9.19
1726236666,76.22,62.31,65.63,78.89,61.63,67.82,33.03,33.66,463.73,62.04,85.75,0.00,2.47,-0.66,14.76,8.30,178.23,1008.87,24.64,15.10,266.09,22.27,9.02,11.43,1726271999,1726288421,0.38,16.76,65.51,3.31,9,0,FALSE,9.49
1726195986,69.23,65.74,69.00,69.66,63.29,66.42,38.38,39.40,456.78,63.12,85.92,-0.01,2.48,0.24,14.47,9.23,231.06,1008.84,41.67,15.09,273.50,23.44,9.11,10.85,1726215671,1726228897,0.36,3.88,68.12,3.31,9,0,FALSE,9.49
1726207247,87.06,71.42,78.83,95.27,70.15,81.50,38.93,37.00,471.29,69.99,75.08,0.01,13.24,4.12,12.00,6.62,69.93,1010.08,22.13,14.92,265.62,22.46,8.06,9.16,1726261450,1726274062,0.36,16.97,82.54,2.87,9,0,FALSE,10.50
1726211520,82.85,66.92,74.65,81.27,66.14,75.75,33.17,30.43,469.71,60.68,63.89,0.02,10.73,3.70,14.39,9.36,97.77,1018.68,18.18,15.08,241.74,20.87,6.87,10.49,1726174880,1726330265,0.36,14.51,77.20,2.81,9,0,FALSE,9.50
1726210800,77.40,61.80,67.10,77.40,61.80,67.10,41.11,33.39,454.46,62.80,87.10,0.00,2.00,0.00,15.20,8.10,188.70,1008.80,23.30,15.00,263.30,22.80,9.00,10.00,1726234516,1726279294,0.36,15.60,66.40,3.32,9,0,FALSE,9.53
1726226192,93.07,76.08,82.64,98.15,75.58,86.61,43.03,37.78,451.39,72.79,67.10,0.03,23.42,8.80,12.19,7.33,131.19,1009.92,35.88,15.14,261.40,22.41,9.03,10.23,1726284435,1726295363,0.36,17.64,88.83,3.04,9,0,FALSE,10.92
1726228846,75.67,63.06,64.81,78.35,60.97,66.52,41.91,34.44,454.24,63.32,87.23,0.00,3.75,0.03,15.00,8.19,201.78,1008.60,20.47,15.18,264.64,22.61,9.02,10.18,1726218205,1726297263,0.37,15.41,66.36,3.34,9,0,FALSE,9.62
1726223873,87.48,64.17,74.38,82.72,64.48,73.36,33.43,33.73,461.26,58.74,64.50,0.00,-1.19,-0.05,9.87,5.53,226.84,1021.68,25.17,15.09,252.63,22.04,5.89,10.20,1726140478,1726349403,0.35,21.10,76.70,2.17,9,0,FALSE,9.01
1726256382,83.42,63.58,72.78,85.20,63.05,72.17,36.97,31.58,432.01,61.43,62.77,0.01,0.46,0.41,9.77,5.93,193.42,1023.03,24.13,14.80,257.88,22.58,6.09,10.74,1726190006,1726323504,0.37,20.60,77.41,2.26,9,0,FALSE,9.02
1726192639,85.32,63.10,73.89,84.37,62.52,73.35,39.29,37.48,457.54,58.69,63.02,0.00,5.92,0.12,9.95,5.19,207.68,1022.04,24.07,15.11,255.27,21.71,6.07,9.17,1726210852,1726232755,0.35,20.51,76.81,2.20,9,0,FALSE,9.09
1726169911,80.71,66.68,75.16,81.66,68.95,76.04,36.70,32.68,433.47,58.79,62.58,0.01,9.83,3.98,15.54,9.11,118.73,1018.65,16.99,15.24,243.40,21.06,6.83,7.59,1726242151,1726299783,0.33,14.48,78.96,2.84,9,0,FALSE,9.53
1726203600,88.20,71.10,79.40,94.40,71.10,81.90,39.95,41.39,494.21,70.80,76.20,0.01,12.00,4.17,12.50,6.70,62.10,1010.50,27.10,15.00,262.10,22.50,8.00,10.00,1726229396,1726274122,0.35,17.10,82.61,2.85,9,0,FALSE,10.43
1726122269,80.14,59.23,69.43,81.43,60.28,70.82,24.16,26.56,436.41,53.73,60.08,0.01,-1.25,0.63,16.17,9.35,296.76,1007.03,4.74,14.94,265.55,22.23,7.83,9.72,1726168194,1726210285,0.36,24.57,75.68,3.12,9,0,FALSE,9.47
1726200000,82.70,67.40,74.20,83.10,67.40,74.40,39.58,32.96,470.79,59.70,61.30,0.00,1.00,0.00,13.40,8.50,199.80,1021.60,21.00,15.00,255.50,21.90,6.00,10.00,1726223715,1726268857,0.35,15.30,76.83,2.54,9,0,FALSE,9.24
1726211680,101.27,76.67,89.21,97.97,77.57,86.22,32.80,30.27,433.27,42.97,19.72,0.01,0.13,0.32,14.02,7.05,187.66,1005.81,10.99,15.10,271.55,24.00,8.86,10.16,1726237740,1726284028,0.36,23.56,85.42,3.24,9,0,FALSE,9.19
1726210800,83.20,58.90,69.60,82.20,58.90,69.50,29.13,25.19,448.10,54.20,60.50,0.00,0.00,0.00,16.10,8.90,287.50,1007.40,5.90,15.00,263.20,22.50,8.00,10.00,1726235307,1726280245,0.36,24.30,75.82,3.21,9,0,FALSE,9.52
1726186730,81.01,66.47,75.10,82.75,66.94,76.33,36.06,33.01,429.29,61.20,58.23,0.00,7.92,5.18,14.00,9.96,105.92,1018.41,20.69,14.93,238.40,21.25,6.94,8.48,1726224183,1726252539,0.36,13.77,77.64,2.79,9,0,FALSE,9.42
1726227543,100.28,75.97,89.57,97.57,79.18,88.03,23.64,24.32,399.37,41.37,18.93,0.00,-1.24,0.58,14.10,6.93,189.32,1005.48,7.04,14.87,271.11,24.37,9.06,8.66,1726202585,1726222639,0.36,23.66,85.77,3.19,9,0,FALSE,9.26
1726198424,85.04,66.71,74.28,83.61,69.61,74.12,36.50,27.39,424.63,60.87,60.31,0.00,0.70,0.30,13.48,8.51,214.17,1021.19,17.60,15.44,258.95,21.69,5.87,10.48,1726263642,1726268788,0.35,14.96,77.26,2.57,9,0,FALSE,9.05
1726222111,70.17,64.33,67.33,68.59,65.12,66.97,31.72,32.31,498.56,63.00,86.15,0.01,4.14,-0.37,14.91,9.41,221.99,1008.64,43.51,15.20,271.03,22.75,8.78,8.79,1726246159,1726297085,0.37,5.57,66.63,3.14,9,0,FALSE,9.43
1726211973,86.10,64.26,73.88,84.30,65.37,73.54,30.50,38.69,447.52,61.32,65.13,0.00,3.86,-0.15,9.50,5.33,187.84,1022.83,24.39,15.04,252.99,22.28,6.16,9.77,1726311543,1726272243,0.36,20.95,75.85,2.29,9,0,FALSE,8.99
1726208099,78.36,60.39,65.77,76.86,62.48,67.14,41.70,30.81,468.70,63.97,87.41,0.00,1.73,-0.25,14.25,8.26,184.10,1009.08,26.42,15.11,256.87,23.03,8.93,11.71,1726324292,1726228541,0.36,16.39,66.68,3.29,9,0,FALSE,9.63
1726246293,69.49,64.78,67.00,69.83,65.34,67.93,34.04,34.61,455.90,62.35,82.91,-0.01,1.72,0.47,14.78,9.14,228.77,1009.22,43.92,14.95,263.10,22.87,8.92,10.37,1726217431,1726222320,0.34,4.72,67.37,3.19,9,0,FALSE,9.48
1726194410,94.47,74.53,83.86,96.54,74.20,87.63,42.72,38.71,452.61,71.80,65.17,0.03,23.23,7.70,11.61,7.27,128.65,1009.24,32.37,14.79,271.58,22.70,9.03,10.38,1726236084,1726322278,0.36,17.23,88.25,2.98,9,0,FALSE,10.91
